_id,id,geom,type,reported_location,locality,state,direction_of_travel,paved,toilet,lighting,shelter,water,bin,Table_or_Chair,comments,road_name,name,bbq,shade,power,disabled_toilet,off_the_road,waste_water,covered_table_or_Chair,BBQ
29394,6840,"{""type"":""Point"",""coordinates"":[128.3725586,-15.87043895]}",Formal,Great Northern Hwy,Wyndham - East Kimberley,WA,,Y,Y,,Y,,Y,N,,Great Northern Hwy,,,N,,,,,,
29395,6841,"{""type"":""Point"",""coordinates"":[118.4705654,-33.10089567]}",Formal,Stubbs St,Lake Grace,WA,,Y,N,,N,,Y,N,,Collie Lake King,,,N,,,,,,
29396,6842,"{""type"":""Point"",""coordinates"":[123.1473555,-17.64947446]}",Formal,Great Northern Hwy,Broome,WA,,Y,N,,N,,,N,,Great Northern Hwy,,,N,,,,,,
29397,6846,"{""type"":""Point"",""coordinates"":[120.8606593,-33.70350501]}",Formal,South Coast Hwy,Ravensthorpe,WA,,Y,N,,N,,Y,N,,South Coast Hwy,Munglinup,,N,,,,,,
29398,6862,"{""type"":""Point"",""coordinates"":[116.3136209,-31.88182894]}",Formal,Great Eastern Hwy,Mundaring,WA,,,N,,N,,Y,N,,Great Eastern Hwy,Harry Weeks Memorial Truck Bay,,N,,,,,,
29399,6864,"{""type"":""Point"",""coordinates"":[120.2249989,-26.60365363]}",Formal,Goldfields Hwy,Wiluna,WA,,Y,N,,Y,,Y,N,,Goldfields Hwy,,,Y,,,,,,
29400,6870,"{""type"":""Point"",""coordinates"":[119.445063,-33.75852029]}",Formal,South Coast Hwy,Ravensthorpe,WA,,,N,,N,,N,N,,South Coast Hwy,,,N,,,,,,
29401,6882,"{""type"":""Point"",""coordinates"":[115.6767266,-33.32832462]}",Formal,Willinge Dr,Bunbury (C),WA,,Y,N,,N,,N,N,,Willinge Dr,,,N,,,,,,
29402,6884,"{""type"":""Point"",""coordinates"":[116.6851503,-32.87805415]}",Formal,Albany Hwy,Williams,WA,,Y,N,,N,,Y,N,,Albany Hwy,,,Y,,,,,,
29403,6888,"{""type"":""Point"",""coordinates"":[118.2120255,-27.00696875]}",Formal,Great Northern Hwy,Cue,WA,,Y,N,,N,,Y,N,,Great Northern Hwy,,,N,,,,,,
29404,6900,"{""type"":""Point"",""coordinates"":[119.9466028,-28.01040132]}",Formal,Agnew Sandstone Rd,Sandstone,WA,,Y,N,,Y,,Y,N,,Mt Magnet Leinster Rd,,,N,,,,,,
29405,6905,"{""type"":""Point"",""coordinates"":[115.9621227,-32.18574741]}",Formal,Tonkin Hwy,Serpentine - Jarrahdale,WA,,,N,,N,,N,N,,Tonkin Hwy,,,N,,,,,,
29406,6927,"{""type"":""Point"",""coordinates"":[117.1650854,-31.99787857]}",Formal,Quairading York Rd,Beverley,WA,,N,N,,N,,Y,N,,York Merredin,,,Y,,,,,,
29407,6938,"{""type"":""Point"",""coordinates"":[120.1852039,-33.59952091]}",Formal,South Coast Hwy,Ravensthorpe,WA,,N,N,,N,,Y,N,,South Coast Hwy,,,N,,,,,,
29408,6940,"{""type"":""Point"",""coordinates"":[114.6370342,-28.19234382]}",Formal,North West Coastal Hwy,Northampton,WA,,Y,N,,N,,Y,N,,North West Coastal Hwy,,,N,,,,,,
29409,6941,"{""type"":""Point"",""coordinates"":[121.4791696,-19.45097309]}",Formal,Great Northern Hwy,Broome,WA,,Y,N,,N,,,N,,Great Northern Hwy,,,N,,,,,,
29410,6965,"{""type"":""Point"",""coordinates"":[125.9521954,-18.73378075]}",Formal,Great Northern Hwy,Derby - West Kimberley,WA,,Y,N,,N,,,N,,Great Northern Hwy,,,N,,,,,,
29411,6968,"{""type"":""Point"",""coordinates"":[116.0848011,-32.18303161]}",Formal,Albany Hwy,Armadale (C),WA,,,Y,Y,N,,Y,N,,Albany Hwy,Bedfordale Road Train Assembly Area,,N,,,,,,
29412,6988,"{""type"":""Point"",""coordinates"":[116.3092541,-28.38342437]}",Formal,Geraldton Mt Magnet Rd,Yalgoo,WA,,N,N,,N,,Y,N,,Geraldton Mt Magnet Rd,,,N,,,,,,
29413,6989,"{""type"":""Point"",""coordinates"":[116.4758772,-33.42123988]}",Formal,Coalfields Rd,West Arthur,WA,,Y,N,,N,,Y,N,,Collie Lake King,,,Y,,,,,,
29414,7003,"{""type"":""Point"",""coordinates"":[121.7781286,-18.85435846]}",Formal,Great Northern Hwy,Broome,WA,,Y,N,,N,,,N,,Great Northern Hwy,,,N,,,,,,
29415,7007,"{""type"":""Point"",""coordinates"":[118.8676195,-32.44854911]}",Formal,Marshall St,Kondinin,WA,,Y,N,,N,,Y,N,,Brookton Hwy,,,Y,,,,,,
29416,7010,"{""type"":""Point"",""coordinates"":[116.4639601,-33.20224211]}",Formal,Collie Williams Rd,Williams,WA,,N,N,,N,,N,N,,Collie Williams,,,Y,,,,,,
29417,7022,"{""type"":""Point"",""coordinates"":[116.5190349,-30.46405506]}",Formal,Great Northern Hwy,Moora,WA,,Y,N,,N,,Y,N,,Great Northern Hwy,,,N,,,,,,
29418,7026,"{""type"":""Point"",""coordinates"":[119.163963,-32.53444915]}",Formal,Brookton Hwy,Kondinin,WA,,N,N,,N,,Y,N,,Brookton Hwy,,,Y,,,,,,
29419,7029,"{""type"":""Point"",""coordinates"":[116.2344597,-28.41022217]}",Formal,Geraldton Mt Magnet Rd,Yalgoo,WA,,N,N,,N,,N,N,,Geraldton Mt Magnet Rd,,,N,,,,,,
29420,7033,"{""type"":""Point"",""coordinates"":[117.6416059,-31.62359359]}",Formal,Great Eastern Hwy,Kellerberrin,WA,,Y,N,,N,,Y,N,,Great Eastern Hwy,,,Y,,,,,,
29421,7047,"{""type"":""Point"",""coordinates"":[117.500759,-32.78155115]}",Formal,Wogolin Rd,Wickepin,WA,,Y,N,Y,N,,N,N,,Narrogin Kondinin,,,Y,,,,,,
29422,7049,"{""type"":""Point"",""coordinates"":[115.0978085,-28.69976742]}",Formal,Geraldton Mt Magnet Rd,Greater Geraldton (C),WA,,Y,N,,N,,Y,N,,Geraldton Mt Magnet Rd,,,N,,,,,,
29423,7051,"{""type"":""Point"",""coordinates"":[114.6334268,-28.59539957]}",Formal,North West Coastal Hwy,Chapman Valley,WA,,Y,N,,N,,Y,N,,North West Coastal Hwy,,,N,,,,,,
29424,7053,"{""type"":""Point"",""coordinates"":[116.7339097,-32.39659458]}",Formal,Brookton Hwy,Brookton,WA,,Y,N,,N,,Y,N,,Brookton Hwy,,,Y,,,,,,
29425,7057,"{""type"":""Point"",""coordinates"":[116.7737917,-31.04258469]}",Formal,Northam Pithara Rd,Goomalling,WA,,N,N,,N,,Y,N,,Northam Pithara,,,Y,,,,,,
29426,7062,"{""type"":""Point"",""coordinates"":[116.2361582,-28.40990542]}",Formal,Geraldton Mt Magnet Rd,Yalgoo,WA,,N,N,,N,,Y,N,,Geraldton Mt Magnet Rd,,,N,,,,,,
29427,7065,"{""type"":""Point"",""coordinates"":[118.1332643,-31.52492834]}",Formal,Great Eastern Hwy,Merredin,WA,,Y,N,,N,,Y,N,,Great Eastern Hwy,,,Y,,,,,,
29428,7068,"{""type"":""Point"",""coordinates"":[117.1135693,-32.33276367]}",Formal,Brookton-Corrigin Rd,Brookton,WA,,Y,N,,N,,Y,N,,Brookton Hwy,,,N,,,,,,
29429,7078,"{""type"":""Point"",""coordinates"":[116.153664,-31.32666022]}",Formal,Great Northern Hwy,Chittering,WA,,Y,N,,Y,,Y,N,,Great Northern Hwy,,,Y,,,,,,
29430,7103,"{""type"":""Point"",""coordinates"":[117.8657174,-33.20184506]}",Formal,Dumbleyung Lake Grace Rd,Dumbleyung,WA,,Y,N,,N,,Y,N,,Collie Lake King,,,N,,,,,,
29431,7116,"{""type"":""Point"",""coordinates"":[118.8642426,-32.44969599]}",Formal,Marshall St,Kondinin,WA,,N,N,,N,,Y,N,,Brookton Hwy,Recycling Station,,Y,,,,,,
29432,7120,"{""type"":""Point"",""coordinates"":[121.0289358,-29.69087339]}",Formal,Goldfields Hwy,Menzies,WA,,Y,N,,N,,Y,N,,Goldfields Hwy,Menzies,,N,,,,,,
29433,7121,"{""type"":""Point"",""coordinates"":[117.5827142,-31.62443885]}",Formal,Great Eastern Hwy,Tammin,WA,,Y,N,,N,,Y,N,,Great Eastern Hwy,,,Y,,,,,,
29434,7124,"{""type"":""Point"",""coordinates"":[117.0960328,-32.60268978]}",Formal,Great Southern Hwy,Cuballing,WA,,Y,N,,N,,Y,N,,Northam Cranbrook,,,Y,,,,,,
29435,7137,"{""type"":""Point"",""coordinates"":[117.8625315,-33.20544019]}",Formal,Dumbleyung Lake Grace Rd,Dumbleyung,WA,,Y,N,,N,,Y,N,,Collie Lake King,,,N,,,,,,
29436,7139,"{""type"":""Point"",""coordinates"":[118.9756765,-20.38652994]}",Formal,Marble Bar Rd,Port Hedland (T),WA,,Y,N,,N,,Y,N,,Marble Bar,,,N,,,,,,
29437,7146,"{""type"":""Point"",""coordinates"":[118.4386971,-20.57603422]}",Formal,Great Northern Hwy,Port Hedland (T),WA,,Y,Y,,N,,Y,N,,Great Northern Hwy,Gnh/NWCH Inter,,N,,,,,,
29438,7149,"{""type"":""Point"",""coordinates"":[118.6311257,-20.3646867]}",Formal,Great Northern Hwy,Port Hedland (T),WA,,Y,N,Y,N,,Y,N,,Great Northern Hwy,RTAA,,N,,,,,,
29439,7187,"{""type"":""Point"",""coordinates"":[117.4055798,-31.64137769]}",Formal,Great Eastern Hwy,Tammin,WA,,Y,N,,N,,Y,N,,Great Eastern Hwy,,,Y,,,,,,
29440,7188,"{""type"":""Point"",""coordinates"":[121.4365776,-30.79492377]}",Formal,Anzac Dr,Kalgoorlie - Boulder (C),WA,,Y,N,,Y,,Y,N,,Anzac Dr,,,N,,,,,,
29441,7190,"{""type"":""Point"",""coordinates"":[118.29362,-34.02490389]}",Formal,Gnowangerup Jerramungup Rd,Gnowangerup,WA,,N,N,,N,,N,N,,Broomehill Jerramungup,,,N,,,,,,
29442,7205,"{""type"":""Point"",""coordinates"":[118.8751121,-33.10072145]}",Formal,Lake Grace Newdegate Rd,Lake Grace,WA,,N,N,,N,,Y,N,,Collie Lake King,,,N,,,,,,
29443,7213,"{""type"":""Point"",""coordinates"":[117.1799899,-32.93412499]}",Formal,Pioneer Dr,Narrogin,WA,,Y,N,,N,,N,N,,Northam Cranbrook,,,Y,,,,,,
29444,7220,"{""type"":""Point"",""coordinates"":[116.6805795,-28.34588396]}",Formal,Piesse St,Yalgoo,WA,,N,N,,N,,N,N,,Geraldton Mt Magnet Rd,,,N,,,,,,
29445,7227,"{""type"":""Point"",""coordinates"":[116.5685952,-32.73296533]}",Formal,Albany Hwy,Boddington,WA,,Y,N,,N,,Y,N,,Albany Hwy,,,Y,,,,,,
29446,7229,"{""type"":""Point"",""coordinates"":[119.773599,-23.58771879]}",Formal,Great Northern Hwy,Meekatharra,WA,,Y,N,,N,,Y,N,,Great Northern Hwy,,,N,,,,,,
29447,7230,"{""type"":""Point"",""coordinates"":[116.929135,-31.64174622]}",Formal,Great Eastern Hwy,Northam,WA,,N,N,,N,,Y,N,,Great Eastern Hwy,,,Y,,,,,,
29448,7247,"{""type"":""Point"",""coordinates"":[124.7852541,-32.35638292]}",Formal,Eyre Hwy,Dundas,WA,,Y,Y,,Y,,Y,Y,,Eyre Hwy,,,Y,,,,,,
29449,7262,"{""type"":""Point"",""coordinates"":[113.7668914,-24.82202836]}",Formal,North West Coastal Hwy,Carnarvon,WA,,Y,N,,N,,Y,N,,North West Coastal Hwy,,,N,,,,,,
29450,7264,"{""type"":""Point"",""coordinates"":[117.718218,-31.63383747]}",Formal,Massingham St,Kellerberrin,WA,,Y,Y,,N,,Y,N,,Great Eastern Hwy,,,N,,,,,,
29451,7265,"{""type"":""Point"",""coordinates"":[117.0975948,-21.33755427]}",Formal,Manuwarra Red Dog Hwy,Ashburton,WA,,Y,N,,N,,Y,N,,Manuwarra Red Dog Hwy,,,N,,,,,,
29452,7268,"{""type"":""Point"",""coordinates"":[115.8637238,-33.29976771]}",Formal,Coalfields Rd,Harvey,WA,,Y,N,,N,,Y,N,,Coalfields Hwy,,,N,,,,,,
29453,7286,"{""type"":""Point"",""coordinates"":[119.4474088,-33.75750974]}",Formal,South Coast Hwy,Ravensthorpe,WA,,N,N,,N,,Y,N,,South Coast Hwy,,,Y,,,,,,
29454,7293,"{""type"":""Point"",""coordinates"":[116.7556893,-30.7646783]}",Formal,Northam Pithara Rd,Wongan - Ballidu,WA,,Y,N,,N,,N,N,,Northam Pithara,,,N,,,,,,
29455,7294,"{""type"":""Point"",""coordinates"":[119.3247825,-20.70978743]}",Formal,Marble Bar Rd,East Pilbara,WA,,Y,N,,N,,Y,N,,Marble Bar,Shaw River,,N,,,,,,
29456,7300,"{""type"":""Point"",""coordinates"":[127.6686403,-18.22381201]}",Formal,Great Northern Hwy,Halls Creek,WA,,Y,N,,N,,,N,,Great Northern Hwy,Halls Creek,,N,,,,,,
29457,7318,"{""type"":""Point"",""coordinates"":[117.7947459,-31.11395493]}",Formal,Railway St,Trayning,WA,,,N,,N,,N,N,,Goomalling Merredin,,,N,,,,,,
29458,7326,"{""type"":""Point"",""coordinates"":[117.8733491,-27.6364726]}",Formal,Great Northern Hwy,Cue,WA,,Y,N,,N,,Y,N,,Great Northern Hwy,,,N,,,,,,
29459,7330,"{""type"":""Point"",""coordinates"":[118.4585823,-31.40525046]}",Formal,Great Eastern Hwy,Merredin,WA,,Y,N,,N,,Y,N,,Great Eastern Hwy,,,N,,,,,,
29460,7346,"{""type"":""Point"",""coordinates"":[121.7010573,-33.74151229]}",Formal,South Coast Hwy,Esperance,WA,,Y,N,,Y,,Y,N,,South Coast Hwy,,,N,,,,,,
29461,7348,"{""type"":""Point"",""coordinates"":[115.8310068,-28.47176465]}",Formal,Geraldton Mt Magnet Rd,Greater Geraldton (C),WA,,Y,N,,N,,Y,N,,Geraldton Mt Magnet Rd,,,N,,,,,,
29462,7351,"{""type"":""Point"",""coordinates"":[115.1334431,-29.57678651]}",Formal,Brand Hwy,Irwin,WA,,N,N,,N,,Y,N,,Brand Hwy,,,N,,,,,,
29463,7369,"{""type"":""Point"",""coordinates"":[120.0812767,-21.70042233]}",Formal,Marble Bar Rd,East Pilbara,WA,,N,N,,N,,Y,N,,Marble Bar,,,N,,,,,,
29464,7374,"{""type"":""Point"",""coordinates"":[119.9647669,-33.46324492]}",Formal,Newdegate Ravensthorpe Rd,Ravensthorpe,WA,,N,N,,N,,N,N,,Brookton Hwy,Mt Short Rest Area,,N,,,,,,
29465,7375,"{""type"":""Point"",""coordinates"":[119.9647669,-33.46324492]}",Formal,Newdegate Ravensthorpe Rd,Ravensthorpe,WA,,N,N,,N,,N,N,,Brookton Hwy,Mt Short Rest Stop,,N,,,,,,
29466,7376,"{""type"":""Point"",""coordinates"":[119.2475585,-31.26934173]}",Formal,Great Eastern Hwy,Yilgarn,WA,,N,N,,N,,Y,N,,Great Eastern Hwy,,,Y,,,,,,
29467,7377,"{""type"":""Point"",""coordinates"":[116.745296,-30.94182943]}",Formal,Northam Pithara Rd,Wongan - Ballidu,WA,,Y,N,,N,,N,N,,Northam Pithara,,,N,,,,,,
29468,7386,"{""type"":""Point"",""coordinates"":[116.8093137,-31.97195397]}",Formal,Great Southern Hwy,York,WA,,N,N,,N,,Y,N,,Northam Cranbrook,,,Y,,,,,,
29469,7410,"{""type"":""Point"",""coordinates"":[117.163843,-32.73680559]}",Formal,Great Southern Hwy,Cuballing,WA,,Y,N,,N,,Y,N,,Northam Cranbrook,,,Y,,,,,,
29470,7420,"{""type"":""Point"",""coordinates"":[117.8604727,-35.01926109]}",Formal,Hanrahan Rd,Albany (C),WA,,Y,N,,N,,N,N,,Albany Port Rd,,,Y,,,,,,
29471,7425,"{""type"":""Point"",""coordinates"":[117.0032479,-33.23884925]}",Formal,Albany Hwy,West Arthur,WA,,Y,N,,N,,Y,N,,Albany Hwy,,,Y,,,,,,
29472,7430,"{""type"":""Point"",""coordinates"":[127.5219777,-18.34322714]}",Formal,Great Northern Hwy,Halls Creek,WA,,Y,N,,N,,,N,,Great Northern Hwy,,,N,,,,,,
29473,7432,"{""type"":""Point"",""coordinates"":[147.125,-23.6583]}",Formal,55.2km E Alpha,Alpha,QLD,Both,,N,,N,N,,N,paved stop,,,,,,N,,,,
29474,7435,"{""type"":""Point"",""coordinates"":[147.53347,-35.57632]}",Formal,87km from Gundagai and  92km to Albury,GREATER HUME,NSW,,,N,N,,N,Y,N,,HUME HIGHWAY,North Billabong,N,N,N,,,,,
29475,7442,"{""type"":""Point"",""coordinates"":[153.13419,-29.66216]}",Formal,,CLARENCE VALLEY,NSW,,,Y,Y,,,Y,Y,,Pacific Highway,Pine Brush Rest Area SB,N,N,N,,,,,
29476,7443,"{""type"":""Point"",""coordinates"":[149.868,-22.8495]}",Formal,4km W Marlborough,Marlborough,QLD,Both,,N,,N,N,,N,large shady HV rest area,,,,,,N,,,,
29477,7454,"{""type"":""Point"",""coordinates"":[150.25534,-34.56216]}",Formal,25km South of Mittagong,WINGECARRIBEE,NSW,,,N,N,,N,N,N,,HUME HIGHWAY,Comfort Hill N/B,N,N,N,,,,,
29478,7455,"{""type"":""Point"",""coordinates"":[148.893,-21.0285]}",Formal,19.5km SE Calen,Calen,QLD,,,Y,,Y,Y,,Y,(Job 98/10H/565),,,,,,N,,,,
29479,7467,"{""type"":""Point"",""coordinates"":[148.247,-20.0716]}",Formal,8km S Bowen,Bowen,QLD,,,N,,Y,N,,Y,,,,,,,N,,,,
29480,7468,"{""type"":""Point"",""coordinates"":[141.175789,-20.627861]}",Formal,62km W Julia Creek,Julia Creek,QLD,Left,,N,,N,N,,N,"Informal, dirt stop LHS",,,,,,N,,,,
29481,7470,"{""type"":""Point"",""coordinates"":[138.898,-20.1916]}",Formal,90.2km SE Camooweal,Camooweal,QLD,Both,,N,,Y,N,,Y,bitumen dual entry facility,,,,,,N,,,,
29482,7472,"{""type"":""Point"",""coordinates"":[145.87247,-30.63736]}",Formal,86.29km North of Cobar,BOURKE,NSW,BOTH,,N,N,,N,Y,N,,COBAR-NR BOURKE RD,,N,N,N,,,,,
29483,7480,"{""type"":""Point"",""coordinates"":[147.849,-19.9259]}",Formal,44.9km N Bowen,Bowen,QLD,,,Y,,Y,Y,,Y,,,,,,,N,,,,
29484,7483,"{""type"":""Point"",""coordinates"":[149.26132,-29.03709]}",Formal,88km North of Moree,MOREE PLAINS,NSW,BOTH,,N,N,,N,Y,N,,CARNARVON HIGHWAY,,N,N,N,,,,,
29485,7487,"{""type"":""Point"",""coordinates"":[148.79534,-31.81121]}",Formal,34.22km from Mendooran,GILGANDRA,NSW,BOTH,,N,N,,N,Y,Y,,CASTLEREAGH HIGHWAY,Breelong Rest Area,N,Y,N,,,,,
29486,7493,"{""type"":""Point"",""coordinates"":[150.22817,-34.60686]}",Formal,30km South of Mittagong,WINGECARRIBEE,NSW,,,Y,Y,,Y,Y,N,,HUME HIGHWAY,Sallys Cnr Service Centre S/B,N,N,Y,,,,,
29487,7494,"{""type"":""Point"",""coordinates"":[149.41647,-33.48248]}",Formal,16.7km East of Blayney,BATHURST REGIONAL,NSW,BOTH,,N,N,,N,Y,Y,,MID WESTERN HIGHWAY,Dicks Creek,N,Y,N,,,,,
29488,7495,"{""type"":""Point"",""coordinates"":[145.71063,-33.98187]}",Formal,146km from West Wyalong and 109km to Hay,CARRATHOOL,NSW,BOTH,,Y,N,,N,Y,N,,ZARA ST,Goolgowi,N,N,N,,,,,
29489,7496,"{""type"":""Point"",""coordinates"":[151.30834,-29.78941]}",Formal,46.49km West of Glenn Innes,INVERELL,NSW,BOTH,,N,N,,N,Y,Y,,GWYDIR HIGHWAY,Schumachers westbound,N,Y,N,,,,,
29490,7497,"{""type"":""Point"",""coordinates"":[149.03861,-32.11089]}",Formal,49.58km East of Dubbo (Bourke St),DUBBO REGIONAL,NSW,BOTH,,N,N,,Y,Y,Y,,DUNEDOO-DUBBO RD,Elong Elong Village,N,Y,N,,,,,
29491,7498,"{""type"":""Point"",""coordinates"":[151.19995,-33.53334]}",Formal,45km from Sydney,CENTRAL COAST,NSW,,,Y,Y,,Y,Y,Y,NULL,SYDNEY-NEWCASTLE FREEWAY,Hawkesbury Rest Area NB,N,Y,N,,,,,
29492,7499,"{""type"":""Point"",""coordinates"":[143.46469,-31.71773]}",Formal,0.1km South of North limit (SH8),CENTRAL DARLING,NSW,BOTH,,N,N,,N,Y,N,,COBB HIGHWAY,,N,N,N,,,,,
29493,7500,"{""type"":""Point"",""coordinates"":[149.63955,-34.78779]}",Formal,9km South of Goulburn,GOULBURN MULWAREE,NSW,,,N,N,,N,Y,N,,HUME HIGHWAY,Truck Area Yarra S/B,N,N,N,,,,,
29494,7501,"{""type"":""Point"",""coordinates"":[147.19783,-35.84447]}",Formal,134km from Gundagai and  46km to Albury,GREATER HUME,NSW,,,Y,Y,,Y,Y,Y,,HUME HIGHWAY,Blue Metal Rest Area,N,Y,Y,,,,,
29495,7505,"{""type"":""Point"",""coordinates"":[146.18424,-33.87268]}",Formal,99km from West Wyalong and 156km to Hay,CARRATHOOL,NSW,BOTH,,Y,N,,Y,Y,Y,,MID WESTERN HIGHWAY,John Oxley Rest Area,N,Y,N,,,,,
29496,7506,"{""type"":""Point"",""coordinates"":[153.00837,-29.78408]}",Formal,69.6km North of Coffs Harbour,CLARENCE VALLEY,NSW,BOTH,,Y,N,,Y,Y,Y,,SUMMERLAND WAY,Dinjerra Road - Glenugie,N,Y,N,,,,,
29497,7507,"{""type"":""Point"",""coordinates"":[145.20952,-31.55175]}",Formal,58km West of Cobar,COBAR,NSW,BOTH,,N,N,,N,Y,N,,BARRIER HIGHWAY,,N,N,N,,,,,
29498,7511,"{""type"":""Point"",""coordinates"":[147.57086,-37.84654]}",Formal,,BAIRNSDALE,VIC,WESTBOUND,,N,N,,N,N,Y,No Comments,PRINCES HIGHWAY EAST,Bairnsdale West Westbound,Y,,,N,,,,
29499,7512,"{""type"":""Point"",""coordinates"":[147.57819,-37.84417]}",Formal,,BAIRNSDALE,VIC,EASTBOUND,,N,N,,Y,Y,Y,No Comments,PRINCES HIGHWAY EAST,Bairnsdale West Eastbound,Y,,,N,,,,
29500,7517,"{""type"":""Point"",""coordinates"":[148.09174,-37.73197]}",Formal,,NOWA NOWA,VIC,EASTBOUND,,Y,N,,Y,Y,Y,No Comments,PRINCES HIGHWAY EAST,Nowa Nowa Store,Y,Y,,N,,,,
29501,7521,"{""type"":""Point"",""coordinates"":[148.39333,-37.74551]}",Formal,,NEWMERELLA,VIC,WESTBOUND,,N,N,,N,N,N,No Comments,PRINCES HIGHWAY EAST,,N,N,,N,,,,
29502,7524,"{""type"":""Point"",""coordinates"":[148.6713,-37.71185]}",Formal,,CABBAGE TREE CREEK,VIC,WESTBOUND,,N,N,,N,N,N,No Comments,PRINCES HIGHWAY EAST,,N,Y,,N,,,,
29503,7526,"{""type"":""Point"",""coordinates"":[148.88885,-37.62712]}",Formal,,CLUB TERRACE,VIC,WESTBOUND,,N,Y,,N,N,Y,No Comments,PRINCES HIGHWAY EAST,McKenzie River,Y,N,,N,,,,
29504,7527,"{""type"":""Point"",""coordinates"":[148.95744,-37.58933]}",Formal,,CLUB TERRACE,VIC,EASTBOUND,,N,N,,N,N,Y,No Comments,PRINCES HIGHWAY EAST,Lind National Park,Y,Y,,N,,,,
29505,7528,"{""type"":""Point"",""coordinates"":[149.10832,-37.56707]}",Formal,,CANN RIVER,VIC,WESTBOUND,,N,Y,,Y,Y,N,No Comments,PRINCES HIGHWAY EAST,Weighbridge Cann River West,N,N,,N,,,,
29506,7530,"{""type"":""Point"",""coordinates"":[149.22237,-37.28241]}",Formal,,CHANDLERS CREEK,VIC,NORTHBOUND,,N,N,,N,N,N,No Comments,MONARO HIGHWAY,Flat Rock Creek,N,,,N,,,,
29507,7532,"{""type"":""Point"",""coordinates"":[149.18408,-37.56713]}",Formal,,CANN RIVER,VIC,WESTBOUND,,N,N,,Y,Y,Y,No Comments,PRINCES HIGHWAY EAST,,Y,N,,N,,,,
29508,7534,"{""type"":""Point"",""coordinates"":[149.30612,-37.57514]}",Formal,,NOORINBEE,VIC,EASTBOUND,,N,N,,Y,Y,Y,No Comments,PRINCES HIGHWAY EAST,,Y,Y,,N,,,,
29509,7537,"{""type"":""Point"",""coordinates"":[149.6771,-37.3897]}",Formal,,MARAMINGO CREEK,VIC,EASTBOUND,,N,N,,Y,Y,Y,No Comments,PRINCES HIGHWAY EAST,NSW Border,Y,Y,,N,,,,
29510,7551,"{""type"":""Point"",""coordinates"":[147.84006,-37.504]}",Formal,,TAMBO CROSSING,VIC,NORTHBOUND,,N,N,,N,N,N,No Comments,GREAT ALPINE ROAD,Tambo Crossing,N,N,,N,,,,
29511,7564,"{""type"":""Point"",""coordinates"":[146.48668,-38.21095]}",Formal,,TRARALGON,VIC,EASTBOUND,,N,Y,,Y,Y,Y,No Comments,PRINCES HIGHWAY EAST,Traralgon West,Y,Y,,N,,,,
29512,7567,"{""type"":""Point"",""coordinates"":[147.33546,-37.90569]}",Formal,,FERNBANK,VIC,WESTBOUND,,Y,Y,,Y,Y,Y,No Comments,PRINCES HIGHWAY EAST,The Billabong,Y,Y,,N,,,,
29513,7569,"{""type"":""Point"",""coordinates"":[147.11491,-37.94917]}",Formal,,STRATFORD,VIC,EASTBOUND,,N,Y,,Y,Y,Y,No Comments,PRINCES HIGHWAY EAST,Stratford East,Y,N,,N,,,,
29514,7570,"{""type"":""Point"",""coordinates"":[147.03749,-38.28133]}",Formal,,STRADBROKE,VIC,SOUTHBOUND,,N,N,,N,N,N,No Comments,SOUTH GIPPSLAND HIGHWAY,Stradbroke,N,N,,N,,,,
29515,7579,"{""type"":""Point"",""coordinates"":[146.6626,-38.62217]}",Formal,,ALBERTON,VIC,EASTBOUND,,N,N,,N,N,Y,No Comments,SOUTH GIPPSLAND HIGHWAY,Albert River Reserve,Y,Y,,N,,,,
29516,7589,"{""type"":""Point"",""coordinates"":[145.50074,-38.56092]}",Formal,,KILCUNDA,VIC,EASTBOUND,,N,N,,N,N,N,No Comments,KORUMBURRA-PHILLIP ISLAND ROAD,,N,N,,N,,,,
29517,7592,"{""type"":""Point"",""coordinates"":[145.55339,-38.29334]}",Formal,,LANG LANG,VIC,SOUTHBOUND,,N,N,,N,N,N,No Comments,SOUTH GIPPSLAND HIGHWAY,,N,Y,,N,,,,
29518,7593,"{""type"":""Point"",""coordinates"":[145.62516,-38.33691]}",Formal,,LOCH,VIC,EASTBOUND,,N,N,,N,N,N,No Comments,SOUTH GIPPSLAND HIGHWAY,,N,Y,,N,,,,
29519,7594,"{""type"":""Point"",""coordinates"":[145.74707,-38.38805]}",Formal,,JEETHO,VIC,EASTBOUND,,N,Y,,N,N,N,No Comments,SOUTH GIPPSLAND HIGHWAY,Jeetho,N,N,,N,,,,
29520,7603,"{""type"":""Point"",""coordinates"":[146.10049,-38.20641]}",Formal,,YARRAGON,VIC,EASTBOUND,,N,Y,,N,N,N,No Comments,PRINCES HIGHWAY EAST,Trafalgar weighbridge eastbound,N,N,,N,,,,
29521,7604,"{""type"":""Point"",""coordinates"":[146.10345,-38.20727]}",Formal,,YARRAGON,VIC,WESTBOUND,,N,Y,,N,N,N,No Comments,PRINCES HIGHWAY EAST,Trafalgar weighbridge westbound,N,N,,N,,,,
29522,7609,"{""type"":""Point"",""coordinates"":[146.32668,-38.21627]}",Formal,,HERNES OAK,VIC,EASTBOUND,,N,N,,N,N,N,No Comments,PRINCES FREEWAY EAST,,N,N,,N,,,,
